case_id,Qdielectric_RIP_ref_W,Qdielectric_RIP_field_W,Qdielectric_ratio_field_to_ref,Qdielectric_min_density_W_m3,Qdielectric_mean_density_W_m3,Qdielectric_max_density_W_m3,integration_method,dielectric_loss_review_required,status,notes
RUN010_CASE_017,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_018,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_019,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_020,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_021,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_022,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_023,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_024,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_025,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_026,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_027,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_028,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_029,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_030,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_031,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_032,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_033,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_034,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_035,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_036,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_037,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_038,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_039,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_040,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_041,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_042,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_043,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_044,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_045,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_046,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_047,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_048,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_049,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_050,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_051,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_052,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_053,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_054,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_055,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_056,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_057,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_058,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_059,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_060,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_061,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_062,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_063,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_064,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_065,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_066,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_067,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_068,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_069,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_070,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_071,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_072,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_073,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_074,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_075,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_076,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_077,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_078,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_079,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_080,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_081,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_082,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_083,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_084,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_085,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_086,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_087,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_088,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_089,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_090,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_091,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_092,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_093,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_094,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_095,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_096,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
RUN010_CASE_097,2.54518841,28.0485376,11.0202205,0.00000000,2357.79657,97318.3567,axisymmetric_2pi_r_RIP_domain_integral,true,SOLVED_VALID,"DIELECTRIC_LOSS_REVIEW_REQUIRED: Qdielectric_field/ref outside [0.1,10]; review flag is not model failure"
